Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
-0.07692307692307693,0,0.0,1.0,1.0833333333333333,-0.5,-0.5,0.0,-0.9823089135858472,0.0,-0.5,-0.6,0.0,0.042969464253062715,-0.6666666666666666,0.0,0.8333333333333334,0.0,-1.0,0.2222222222222222,-1.0,1.0,1.6666666666666667,1.2,0.0,-0.5,-1.0,-1.0,0.0
0.0,0,-1.0,0.0,0.08333333333333333,0.0,1.0,0.0,-0.9818552959854843,-1.0,0.5,0.4,0.0,0.3735600658255623,0.6666666666666666,0.0,-0.3333333333333333,0.0,1.0,-0.6666666666666666,-1.0,-0.6666666666666666,-0.3333333333333333,-0.6,0.0,0.5,0.0,-1.0,0.0
1.1538461538461537,0,0.0,0.0,-0.4166666666666667,0.0,-0.5,0.0,-0.9814016783851214,0.0,0.0,-0.6,-1.0,0.13823368074602305,1.0,0.0,-0.16666666666666666,0.0,-1.0,0.3333333333333333,-1.0,-0.16666666666666666,0.0,-0.2,0.5,-0.5,0.0,-1.0,0.0
0.38461538461538464,0,0.0,0.0,1.8333333333333333,-1.0,-0.5,0.0,-0.9809480607847585,0.0,-0.5,-0.6,1.0,-0.4644359115011885,-0.3333333333333333,0.0,-0.3333333333333333,0.0,-1.0,1.3333333333333333,3.0,2.8333333333333335,-0.3333333333333333,0.2,0.5,-0.5,0.0,0.0,0.0
-1.3846153846153846,0,0.0,1.0,0.0,0.0,-0.5,0.0,-0.9804944431843956,0.0,-0.5,0.2,1.0,-0.20241360394953373,-0.3333333333333333,0.0,0.16666666666666666,0.0,-1.0,-1.1111111111111112,0.0,-0.8333333333333334,-0.3333333333333333,-0.6,0.5,0.0,0.0,0.0,0.0
-0.6153846153846154,0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,-0.9800408255840327,0.0,-0.5,0.6,1.0,-0.04955202047906381,-0.6666666666666666,0.0,1.5,0.0,1.0,-0.1111111111111111,-1.0,0.5,-0.3333333333333333,0.8,-0.5,-1.0,0.0,-1.0,1.0
-0.38461538461538464,0,0.0,0.0,0.08333333333333333,-1.0,1.5,0.0,-0.9795872079836697,0.0,-0.5,-0.2,0.0,-0.3625891387822271,0.6666666666666666,0.0,-0.3333333333333333,0.0,0.0,0.0,-1.0,0.5,2.0,0.8,-0.5,0.5,-1.0,0.0,0.0
0.23076923076923078,0,0.0,1.0,-0.16666666666666666,0.5,0.0,0.0,-0.9791335903833068,-1.0,0.0,-0.8,-1.0,-0.5145364783324191,-0.6666666666666666,0.0,1.0,0.0,-1.0,1.0,0.0,2.1666666666666665,0.6666666666666666,0.8,0.0,0.5,-1.0,0.0,1.0
0.0,0,-2.0,0.0,-0.16666666666666666,0.5,-0.5,0.0,-0.9786799727829439,0.0,-0.5,0.4,0.0,0.6690437008593892,1.6666666666666667,0.0,1.1666666666666667,0.0,-1.0,0.1111111111111111,1.0,0.6666666666666666,-0.3333333333333333,1.0,-0.5,-0.5,0.0,0.0,1.0
-0.3076923076923077,0,0.0,1.0,-0.4166666666666667,0.0,0.0,0.0,-0.978226355182581,0.0,0.0,-0.6,0.0,-0.4046443591150119,-0.3333333333333333,0.0,1.1666666666666667,0.0,0.0,0.3333333333333333,1.0,1.3333333333333333,1.0,1.0,0.5,0.0,-1.0,0.0,1.0
0.15384615384615385,0,0.0,0.0,-0.16666666666666666,-0.5,-0.5,0.0,-0.9777727375822182,-1.0,0.5,0.2,0.0,0.2678734686414335,0.3333333333333333,0.0,0.8333333333333334,0.0,1.0,1.0,1.0,0.8333333333333334,-0.3333333333333333,-0.4,-1.0,-0.5,0.0,-1.0,0.0
1.6923076923076923,0,-2.0,0.0,-0.4166666666666667,0.0,-0.5,0.0,-0.9773191199818553,0.0,0.0,-0.2,-1.0,-0.1738891936368623,0.0,0.0,-0.16666666666666666,0.0,1.0,0.2222222222222222,0.0,0.0,0.0,-0.2,0.5,0.0,0.0,-1.0,0.0
-0.38461538461538464,0,0.0,0.0,1.0833333333333333,-1.0,1.5,0.0,-0.9768655023814924,-1.0,0.5,0.2,0.0,0.9120497348692631,-0.6666666666666666,0.0,-0.16666666666666666,0.0,0.0,-0.4444444444444444,0.0,0.0,-0.3333333333333333,0.0,0.0,0.5,0.0,-1.0,0.0
-0.38461538461538464,0,0.0,1.0,0.0,0.5,0.0,0.0,-0.9764118847811295,0.0,0.0,0.4,0.0,1.5187420003656975,0.3333333333333333,0.0,1.1666666666666667,0.0,0.0,-0.1111111111111111,-1.0,-0.5,0.0,-0.6,-1.0,-1.0,0.0,0.0,1.0
0.6923076923076923,0,-1.0,0.0,-0.3333333333333333,-1.0,0.5,0.0,-0.9759582671807666,-1.0,-0.5,0.4,-1.0,-0.25214847321265316,-0.3333333333333333,0.0,-0.16666666666666666,0.0,-1.0,1.5555555555555556,3.0,3.1666666666666665,2.6666666666666665,1.6,-1.0,-1.0,0.0,0.0,0.0
-0.38461538461538464,0,0.0,1.0,0.75,0.5,0.0,0.0,-0.9755046495804037,-1.0,0.0,0.2,-1.0,-0.3867251782775645,-0.6666666666666666,0.0,0.8333333333333334,0.0,1.0,-0.7777777777777778,-3.0,-0.5,0.3333333333333333,-0.2,0.0,0.5,-2.0,0.0,0.0
-0.23076923076923078,0,-1.0,0.0,0.16666666666666666,0.0,-0.5,0.0,-0.9750510319800408,0.0,1.0,0.0,0.0,2.6463704516364968,1.3333333333333333,0.0,-0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.8333333333333334,2.3333333333333335,1.0,0.5,-0.5,0.0,0.0,0.0
0.23076923076923078,0,0.0,1.0,-0.5,0.5,-0.5,0.0,-0.974597414379678,0.0,-0.5,0.4,0.0,2.6962881696836716,-0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,1.2222222222222223,3.0,2.6666666666666665,3.3333333333333335,1.4,0.0,-1.0,0.0,0.0,1.0
0.5384615384615384,0,-1.0,0.0,0.0,0.5,0.5,0.0,-0.9741437967793151,0.0,1.0,0.2,1.0,-0.4534649844578534,-0.6666666666666666,0.0,0.16666666666666666,0.0,-1.0,-0.1111111111111111,-1.0,0.5,0.0,0.8,0.0,0.5,0.0,0.0,0.0
1.0,0,0.0,0.0,-0.5,0.0,-0.5,0.0,-0.9736901791789522,0.0,0.5,-0.2,1.0,0.4379228378131285,1.6666666666666667,0.0,1.3333333333333333,0.0,-1.0,1.6666666666666667,-1.0,0.3333333333333333,-0.3333333333333333,0.8,0.0,0.0,0.0,0.0,1.0
1.2307692307692308,1,0.0,0.0,0.0,-1.0,-0.5,0.0,-0.9732365615785893,-1.0,0.0,0.2,0.0,-0.026513073688059975,0.0,0.0,0.6666666666666666,0.0,0.0,0.1111111111111111,-1.0,0.5,2.0,0.8,0.0,-0.5,-1.0,0.0,0.0
-0.6923076923076923,0,0.0,0.0,0.6666666666666666,0.5,0.5,0.0,-0.9727829439782264,0.0,0.5,0.2,1.0,-0.185957213384531,-0.3333333333333333,0.0,1.3333333333333333,0.0,-1.0,-0.6666666666666666,-1.0,-0.16666666666666666,0.0,-0.2,0.0,-0.5,-1.0,0.0,1.0
-0.3076923076923077,0,0.0,0.0,-0.5,0.0,-0.5,0.0,-0.9723293263778635,0.0,0.5,0.2,0.0,-0.4126897056134577,-0.3333333333333333,0.0,-0.5,0.0,0.0,0.3333333333333333,3.0,1.3333333333333333,3.3333333333333335,1.2,0.0,-0.5,0.0,1.0,0.0
-0.6923076923076923,0,0.0,0.0,0.5,-0.5,0.5,0.0,-0.9718757087775005,-1.0,1.0,0.0,1.0,-0.37721704150667396,-0.3333333333333333,0.0,-0.3333333333333333,0.0,1.0,-0.5555555555555556,2.0,0.0,-0.3333333333333333,0.2,0.5,0.0,0.0,1.0,0.0
-0.38461538461538464,0,0.0,1.0,1.4166666666666667,0.0,-0.5,0.0,-0.9714220911771376,0.0,0.0,-1.0,-1.0,-0.7017736332053391,0.6666666666666666,0.0,-0.5,0.0,2.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.8,0.5,0.5,0.0,1.0,0.0
-0.3076923076923077,0,0.0,0.0,0.0,0.0,1.5,0.0,-0.9709684735767747,0.0,0.0,-1.0,1.0,-0.44743097458401904,1.6666666666666667,0.0,-0.16666666666666666,0.0,-1.0,0.0,-1.0,0.3333333333333333,-0.3333333333333333,0.8,-1.0,0.5,-1.0,0.0,0.0
-0.6153846153846154,1,0.0,0.0,0.16666666666666666,0.5,0.5,0.0,-0.9705148559764118,0.0,-0.5,0.4,0.0,0.13786798317791188,1.0,0.0,0.0,0.0,0.0,-0.5555555555555556,1.0,-0.3333333333333333,0.3333333333333333,-0.2,-1.0,0.5,-1.0,-1.0,0.0
-0.46153846153846156,0,0.0,0.0,0.5,0.0,-0.5,0.0,-0.970061238376049,-1.0,1.0,0.0,0.0,-0.13201682208813312,-0.3333333333333333,0.0,-0.16666666666666666,0.0,-1.0,0.1111111111111111,0.0,0.8333333333333334,0.0,1.2,0.5,0.5,0.0,0.0,0.0
-0.38461538461538464,0,-1.0,0.0,-0.4166666666666667,-1.0,-0.5,0.0,-0.9696076207756861,-1.0,-0.5,-0.4,0.0,0.8765770707624795,-0.3333333333333333,0.0,0.5,0.0,-1.0,0.0,2.0,0.8333333333333334,2.3333333333333335,1.2,0.0,0.0,0.0,-1.0,0.0
0.23076923076923078,0,-1.0,0.0,1.0,0.5,0.5,0.0,-0.9691540031753232,-1.0,-0.5,0.2,0.0,-0.5223989760468093,-0.3333333333333333,0.0,-0.16666666666666666,0.0,-1.0,1.2222222222222223,1.0,2.6666666666666665,4.0,0.0,0.0,0.5,0.0,0.0,0.0
0.23076923076923078,1,0.0,0.0,-0.5,-1.0,0.5,0.0,-0.9687003855749603,-1.0,-0.5,-0.6,0.0,-0.11610897787529713,0.6666666666666666,0.0,0.5,0.0,0.0,0.2222222222222222,-3.0,-0.6666666666666666,-0.3333333333333333,-0.6,0.5,0.0,-1.0,0.0,0.0
-0.23076923076923078,0,-1.0,1.0,-0.25,-0.5,-0.5,0.0,-0.9682467679745974,0.0,1.0,0.2,1.0,-0.02395319071128177,0.3333333333333333,0.0,-0.5,0.0,0.0,-0.1111111111111111,-3.0,0.3333333333333333,-0.3333333333333333,-0.4,-0.5,0.5,-1.0,0.0,0.0
0.8461538461538461,0,0.0,0.0,-0.25,0.0,-0.5,0.0,-0.9677931503742345,-1.0,0.0,-1.0,0.0,0.1804717498628634,0.6666666666666666,0.0,1.5,0.0,-1.0,1.2222222222222223,1.0,-0.3333333333333333,0.0,-0.4,0.5,0.0,0.0,1.0,1.0
0.5384615384615384,0,-1.0,0.0,0.5833333333333334,0.0,0.5,0.0,-0.9673395327738716,-1.0,1.5,0.0,-1.0,-0.18888279392942037,-0.3333333333333333,0.0,0.5,0.0,1.0,-0.1111111111111111,-1.0,0.6666666666666666,-0.3333333333333333,-0.6,0.0,0.0,1.0,0.0,0.0
-0.6923076923076923,0,-2.0,0.0,-0.4166666666666667,0.0,-0.5,0.0,-0.9668859151735087,0.0,-0.5,0.0,0.0,2.1766319253976962,-0.6666666666666666,0.0,0.5,0.0,-1.0,-0.4444444444444444,0.0,0.0,0.0,0.2,0.0,-0.5,0.0,0.0,0.0
1.3846153846153846,0,-1.0,0.0,-0.5,0.5,-0.5,0.0,-0.9664322975731459,0.0,0.0,0.2,1.0,-0.3631376851343939,0.3333333333333333,0.0,-0.3333333333333333,0.0,1.0,1.1111111111111112,-1.0,-0.16666666666666666,-0.3333333333333333,0.0,0.5,0.0,-1.0,0.0,0.0
0.5384615384615384,0,0.0,0.0,0.0,-0.5,-0.5,0.0,-0.965978679972783,-1.0,0.0,-0.4,0.0,0.2890839275918815,2.0,0.0,1.5,0.0,-1.0,0.0,0.0,-0.6666666666666666,-0.3333333333333333,-0.6,0.0,-1.0,-1.0,0.0,1.0
0.6923076923076923,0,0.0,1.0,-0.3333333333333333,-1.0,0.0,0.0,-0.9655250623724201,-1.0,-0.5,0.4,0.0,2.240811848601207,2.3333333333333335,0.0,0.0,0.0,0.0,0.2222222222222222,3.0,0.8333333333333334,2.6666666666666665,1.0,0.5,0.5,0.0,0.0,0.0
0.3076923076923077,0,0.0,0.0,-0.4166666666666667,0.5,1.0,0.0,-0.9650714447720572,0.0,1.0,0.2,0.0,0.020844761382336808,0.0,0.0,0.0,0.0,1.0,-0.4444444444444444,3.0,-0.16666666666666666,-0.3333333333333333,-0.2,-0.5,0.5,-1.0,0.0,0.0
-0.5384615384615384,1,0.0,0.0,1.8333333333333333,0.0,0.5,0.0,-0.9646178271716943,-1.0,-0.5,0.2,0.0,-0.4776010239531907,-0.3333333333333333,0.0,-0.16666666666666666,0.0,0.0,-0.3333333333333333,-3.0,0.3333333333333333,-0.3333333333333333,0.8,-0.5,-1.0,-1.0,0.0,0.0
-0.5384615384615384,0,0.0,-1.0,0.08333333333333333,0.0,0.5,0.0,-0.9641642095713314,0.0,0.5,0.6,1.0,-0.4264033644176266,-0.6666666666666666,0.0,1.3333333333333333,0.0,1.0,-0.6666666666666666,0.0,-0.3333333333333333,0.3333333333333333,-0.2,-0.5,0.5,0.0,0.0,1.0
-0.46153846153846156,0,0.0,0.0,0.25,0.0,-0.5,0.0,-0.9637105919709684,0.0,0.0,0.2,-1.0,0.10751508502468458,-0.3333333333333333,0.0,-0.3333333333333333,0.0,1.0,0.0,-1.0,0.8333333333333334,0.0,-0.2,0.5,0.0,0.0,-1.0,0.0
-0.6923076923076923,0,0.0,0.0,0.3333333333333333,-0.5,0.5,0.0,-0.9632569743706055,0.0,-0.5,-0.4,0.0,-0.09617846041323826,-0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,-0.2222222222222222,-1.0,0.5,-0.3333333333333333,0.8,-0.5,-0.5,0.0,-1.0,0.0
0.07692307692307693,0,0.0,1.0,-0.5,0.5,-0.5,0.0,-0.9628033567702426,0.0,0.0,-1.0,-1.0,1.5412324008045346,1.6666666666666667,0.0,0.0,0.0,-1.0,-0.2222222222222222,1.0,0.16666666666666666,-0.3333333333333333,0.2,0.5,0.5,-1.0,0.0,0.0
0.15384615384615385,0,0.0,0.0,1.75,0.5,0.5,0.0,-0.9623497391698798,0.0,-0.5,-0.6,-1.0,0.30426037666849515,-0.6666666666666666,0.0,-0.3333333333333333,0.0,-1.0,0.2222222222222222,-2.0,1.0,0.3333333333333333,1.2,0.0,0.5,0.0,0.0,0.0
-0.38461538461538464,0,0.0,0.0,-0.08333333333333333,0.0,0.5,0.0,-0.9618961215695169,-1.0,0.5,-0.4,1.0,0.5821905284329859,-0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.1111111111111111,2.0,1.0,1.0,1.4,0.0,0.5,0.0,0.0,0.0
